id_in_round,period,iid,Tr_match,duration,ori_time,IP,round1_q1,round1_q2,round1_q3,round1_q4,round1_q5,round1_q6,round2_q1,round2_q2,round2_q3,round2_q4,round2_q5,round2_q6,info_aware,round3_q1,round3_q2,round3_q3,round3_q4,round3_q5,round3_q6,bulbs,cost_aware,weight_price,weight_life,weight_cost,weight_warmth,weight_hg1,weight_hg2,cost_attention,six_1,six_2,six_3,six_4,six_5,six_6,six_7,six_8,six_9,six_10,six_11,six_12,six_13,six_14,six_15,six_16,six_17,six_18,six_19,six_20,six_21,six_22,six_23,six_24,six_25,six_26,six_27,six_28,six_29,six_30,six_31,risk,income,age,gender,occupation,marriage,kids,degree,Tr,post_dummy,eng_prov,eng_town,follow_dummy,fresh_dummy,receive_type,in_use,recommend,high.WTP,price_aware,act_purchase,relation,act_label,act_Eemode,act_TVoff,act_lightoff,act_EEcar,factor_6_ordered,X,switch_1,switch_2,switch_3,info_Tr,belief.in.CC,men.resp.CC,impacts.CC,urgency.CC,civil.CC,habits.CC,purchase.CC,taxes.CC,coop.CC,standards.CC,test.1,test.2,test.3,self.1,self.2,self.3,belief.in.CC.1,men.resp.CC.1,impacts.CC.1,urgency.CC.1,civil.CC.1,habits.CC.1,purchase.CC.1,taxes.CC.1,coop.CC.1,standards.CC.1,pm_0,pm_0_max,pm_daylight,pm_hour,pm_365mean
35,3,1645,CT5n6,482,8-18-17 20:53,223.104.22.246,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,9,11,3,2,6,3,1,4,,1,guangxi,nanning,0,2,NA,NA,NA,18,15,1,NA,2,1,1,1,2,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.16666667,33,17,22,34.735644
36,3,1646,CT5n6,706,8-18-17 21:03,218.82.59.87,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,3,3,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,1,3,3,3,3,4,3,8,13,5,1,10,3,1,3,,0,shanghai,shanghai,0,2,NA,NA,NA,45,40,1,NA,1,3,1,1,1,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,33,27.4,24,39.98235107
37,3,1647,CT5n6,1341,8-18-17 21:04,112.28.159.24,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,3,3,3,2,3,3,7,12,6,2,10,3,2,3,,1,shanghai,shanghai,0,2,NA,NA,NA,20,22,2,NA,1,2,1,1,2,NA,NA,22,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,33,27.4,24,39.98235107
38,3,1648,CT5n6,416,8-18-17 21:05,118.72.19.138,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,3,3,3,2,2,3,1,2,2,2,2,2,1,1,2,2,2,2,1,3,2,3,2,3,3,8,18,4,2,7,3,3,4,,1,shanxi,datong,0,2,NA,NA,NA,10,18,1,NA,1,1,1,1,1,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.91666667,36,31.7,21,40.55939488
39,3,1649,CT5n6,441,8-18-17 21:05,203.90.146.88,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,3,3,3,2,2,1,2,2,3,2,2,1,2,2,1,2,1,2,1,1,2,3,2,2,3,3,8,34,3,1,10,3,1,4,,0,helongjiang,daqing,0,2,NA,NA,NA,20,18,2,NA,2,2,1,2,2,NA,NA,22,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83333333,24,10.5,18,37.83215649
40,3,1650,CT5n6,1933,8-18-17 21:07,101.85.210.106,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,3,4,3,3,2,2,2,2,1,2,1,2,2,2,1,1,1,2,3,2,2,2,3,3,2,3,3,8,155,4,2,6,3,2,3,,1,shanghai,shanghai,0,2,NA,NA,NA,20,16,2,NA,1,2,2,1,1,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,33,27.4,24,39.98235107
44,3,1651,CT5n6,356,8-18-17 21:13,121.232.51.85,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,2,2,3,4,2,3,2,2,1,3,2,4,3,2,3,2,4,1,1,3,2,4,2,3,1,2,7,6,4,2,13,3,3,4,,0,jiangsu,nantong,0,2,NA,NA,NA,10,12,1,NA,2,1,3,2,3,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.66666667,37,24.2,28,42.25496853
47,3,1652,CT5n6,2567,8-18-17 21:25,183.132.254.200,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,3,1,2,2,1,3,1,2,2,2,1,2,3,2,2,2,1,3,2,4,3,1,2,2,3,3,2,6,15,4,2,9,3,2,4,,1,zhejiang,ningbo,0,2,NA,NA,NA,8,30,1,NA,1,1,1,2,2,NA,NA,22,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.95833333,29,16.9,28,37.18145958
48,3,1653,CT5n6,424,8-18-17 21:26,117.181.22.121,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,2,2,3,2,2,1,2,2,3,2,3,1,2,3,2,3,3,2,2,2,3,3,1,3,2,2,5,15,2,1,4,2,1,4,,0,guangxi,wuzhou,0,2,NA,NA,NA,25,12,1,NA,2,3,2,2,3,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.29166667,48,38.3,40,41.22752795
54,3,1654,CT5n6,554,8-18-17 21:42,110.184.139.231,1,1,-3,2,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,3,2,1,1,2,1,2,2,1,3,2,1,3,2,1,1,2,1,1,2,3,2,2,2,4,3,8,12,4,1,3,3,2,4,,0,sichuan,chengdu,0,2,NA,NA,NA,24,25,1,NA,1,1,1,1,1,NA,NA,26,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.33333333,40,14.1,15,59.29119757
56,3,1655,CT5n6,597,8-18-17 21:48,119.146.194.13,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,4,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,1,2,1,1,4,4,3,2,4,3,10,30,3,1,14,3,2,4,,0,guangdong,shanwei,0,2,NA,NA,NA,8,12,1,NA,1,1,2,1,2,NA,NA,10,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.375,22,14.9,12,27.21049245
57,3,1656,CT5n6,975,8-18-17 21:56,117.152.143.102,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,4,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,1,4,4,3,1,4,3,3,20,4,2,7,3,2,4,,1,hubei,jingmen,0,2,NA,NA,NA,100,80,1,NA,1,2,2,1,2,NA,NA,18,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.375,40,31.8,34,54.04214122
58,3,1657,CT5n6,1936,8-18-17 21:57,101.39.123.124,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,5,2,2,2,2,2,2,1,2,1,1,1,2,1,3,1,1,2,2,2,3,3,4,4,3,2,9,20,2,2,11,3,2,4,,0,beijing,beijing,0,2,NA,NA,NA,20,20,1,NA,2,1,1,1,1,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,77,61.1,50,70.86521705
59,3,1658,CT5n6,605,8-18-17 21:57,113.66.104.132,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,2,3,2,3,3,2,3,2,2,3,2,3,2,2,3,3,2,3,3,2,3,3,2,2,3,2,3,6,1,3,1,10,2,1,4,,1,guangdong,guangzhou,0,2,NA,NA,NA,1,1,1,NA,3,2,2,2,2,NA,NA,10,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75,43,34.4,38,35.26254643
60,3,1659,CT5n6,1276,8-18-17 21:59,123.158.161.30,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,3,2,3,3,3,3,2,2,2,2,2,3,1,1,2,2,2,2,3,3,3,2,3,3,3,2,3,8,15,4,1,7,3,3,4,,1,zhejiang,taizhou,0,2,NA,NA,NA,20,30,1,NA,2,2,1,1,1,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.70833333,52,23.9,14,52.43606717
62,3,1660,CT5n6,598,8-18-17 22:06,116.31.16.190,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,3,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,3,4,3,2,3,3,9,15,4,2,3,3,3,4,,1,guangdong,zhongshan,0,2,NA,NA,NA,10,10,1,NA,1,2,1,1,1,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.625,19,14.8,18,31.41682062
64,3,1661,CT5n6,3480,8-18-17 22:19,183.195.35.122,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,3,3,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,3,1,2,2,2,2,1,2,9,30,3,1,10,3,2,5,,1,shanghai,shanghai,0,2,NA,NA,NA,60,25,1,NA,1,1,2,2,1,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,33,27.4,28,39.98235107
65,3,1662,CT5n6,347,8-18-17 22:24,118.132.111.51,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,5,2,1,3,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,7,35,5,1,8,3,1,4,,1,shanghai,shanghai,0,2,NA,NA,NA,35,58,1,NA,1,1,1,1,1,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,33,27.4,28,39.98235107
66,3,1663,CT5n6,451,8-18-17 22:25,175.188.159.52,1,1,-3,2,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,4,2,2,1,2,2,2,3,2,2,3,3,2,3,3,2,2,2,2,3,3,2,2,2,3,3,7,18,3,2,11,3,2,4,,1,hunan,zhengzhou,0,2,NA,NA,NA,20,35,1,NA,2,2,1,1,2,NA,NA,26,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.875,71,50.3,26,81.61888774
67,3,1664,CT5n6,559,8-18-17 22:29,116.243.36.159,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,3,3,3,3,2,2,2,2,3,4,2,4,4,2,2,4,1,4,3,2,2,2,2,2,4,3,2,7,4,2,6,3,1,3,,0,beijing,beijing,0,2,NA,NA,NA,16,40,1,NA,2,2,1,2,3,NA,NA,18,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,77,61.1,57,70.86521705
68,3,1665,CT5n6,576,8-18-17 22:34,117.136.41.53,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,5,2,3,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,3,2,1,2,2,8,25,4,1,11,3,2,4,,1,guangdong,guangzhou,0,2,NA,NA,NA,20,12,1,NA,1,2,3,2,2,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75,43,34.4,37,35.26254643
70,3,1666,CT5n6,330,8-18-17 22:48,113.240.214.144,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,3,3,2,2,3,2,1,2,2,3,2,3,2,3,2,2,2,1,2,2,3,2,3,2,2,1,5,23,3,1,2,2,2,2,,0,hunan,changsha,0,2,NA,NA,NA,20,32,1,NA,2,1,2,3,2,NA,NA,10,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,26,22.1,24,50.91317108
73,3,1667,CT5n6,347,8-18-17 23:07,60.163.221.199,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,9,15,4,2,10,3,2,4,,0,zhejiang,jiaxing,0,2,NA,NA,NA,30,40,1,NA,1,1,1,1,1,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45833333,27,20.8,26,40.91644106
74,3,1668,CT5n6,725,8-18-17 23:09,14.24.26.79,1,1,-3,2,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,3,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,3,2,2,3,3,4,1,3,1,9,12,4,1,10,3,2,4,,0,guangdong,guangzhou,0,2,NA,NA,NA,20,30,1,NA,1,1,2,1,1,NA,NA,26,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75,43,34.4,33,35.26254643
75,3,1669,CT5n6,487,8-18-17 23:16,117.136.88.246,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,4,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,10,NA,3,2,10,2,3,4,,1,hunan,hengyang,0,2,NA,NA,NA,60,80,1,NA,2,2,3,3,3,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.875,24,15.7,22,50.36111523
76,3,1670,CT5n6,1204,8-18-17 23:16,221.11.228.20,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,3,3,3,2,1,1,1,2,1,2,4,4,1,1,3,2,2,2,1,3,4,3,2,3,3,6,17,2,1,14,2,1,4,,1,ningxia,yinchuan,0,2,NA,NA,NA,15,20,1,NA,1,2,1,2,3,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.45833333,48,32.7,26,48.90593398
77,3,1671,CT5n6,1285,8-18-17 23:17,123.53.27.147,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,3,3,2,2,1,2,2,3,3,1,1,2,1,1,2,1,3,2,1,4,4,3,4,3,1,9,13,4,1,10,3,2,4,,1,henan,anyang,0,2,NA,NA,NA,11,20,1,NA,1,1,2,1,3,NA,NA,18,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.79166667,85,54.3,29,95.91223784
78,3,1672,CT5n6,744,8-18-17 23:32,139.207.218.22,2,-3,1,-3,-3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,3,3,3,2,1,2,1,2,2,2,3,2,2,2,2,1,3,2,2,3,3,3,2,4,2,3,11,3,1,10,3,2,4,,1,sichuan,changdu,0,2,NA,NA,NA,14,16,1,NA,1,2,2,1,2,NA,NA,14,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.47381934
79,3,1673,CT5n6,593,8-18-17 23:36,101.107.244.253,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,3,1,2,1,2,3,8,35,3,2,11,3,2,4,,1,guangdong,huizhou,0,2,NA,NA,NA,40,30,1,NA,1,1,1,1,1,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.66666667,27,21.3,23,27.88733475
80,3,1674,CT5n6,1007,8-18-17 23:44,112.249.54.36,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,3,4,2,3,2,10,30,3,1,11,3,2,4,,0,shandong,yantai,0,2,NA,NA,NA,50,20,1,NA,1,2,1,1,1,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.375,42,29.4,24,38.56687793
81,3,1675,CT5n6,1578,8-18-17 23:58,36.149.0.222,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,4,2,2,2,3,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,3,3,3,3,3,3,6,9,5,2,6,3,2,2,,1,jiangsu,nanjing,0,2,NA,NA,NA,8,50,1,NA,2,2,2,2,1,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,23,14.2,12,40.05246507
82,3,1676,CT5n6,379,8-18-17 23:58,111.8.219.21,2,-3,1,-3,-3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,1,3,3,3,3,2,2,1,2,1,2,2,3,2,1,2,1,3,2,2,4,3,3,3,4,3,7,20,4,2,11,1,1,4,,0,hunan,zhangjiajie,0,2,NA,NA,NA,30,22,1,NA,1,1,1,1,2,NA,NA,14,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.79166667,21,14.8,14,41.49801037
83,3,1677,CT5n6,863,8-18-17 23:59,120.210.161.84,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,3,1,1,1,2,1,3,4,2,1,3,3,9,25,4,1,11,3,2,5,,1,anhui,hefei,0,2,NA,NA,NA,15,12,1,NA,1,1,1,1,1,NA,NA,18,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.125,34,19.7,34,54.90586762
85,3,1678,CT5n6,440,8-19-17 0:16,115.175.129.80,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,3,2,3,3,3,8,7,3,2,6,3,1,4,,0,guangdong,guangzhou,0,2,NA,NA,NA,5,7,2,NA,2,2,2,2,2,NA,NA,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.45833333,37,23,29,35.28535835
87,3,1679,CT5n6,364,8-19-17 0:25,95.59.58.221,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,3,3,3,6,20,4,2,4,3,3,4,,0,guangdong,guangzhou,0,2,NA,NA,NA,20,20,1,NA,2,2,2,2,2,NA,NA,22,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.45833333,37,23,29,35.28535835
88,3,1680,CT5n6,932,8-19-17 0:27,39.177.10.41,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,5,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,3,3,2,3,3,9,17,4,2,7,3,2,4,,0,jiangxi,nanchang,0,2,NA,NA,NA,50,50,1,NA,1,1,1,1,1,NA,NA,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.95833333,36,32.5,19,40.55989306
89,3,1681,CT5n6,609,8-19-17 0:33,182.133.97.198,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,2,3,3,4,9,12,5,1,6,3,2,4,,0,sichuan,yibin,0,2,NA,NA,NA,16,20,1,NA,1,1,1,1,1,NA,NA,18,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16666667,49,20.9,22,58.7023367
90,3,1682,CT5n6,430,8-19-17 0:35,223.101.243.192,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,4,3,2,2,3,3,2,1,2,3,2,1,2,1,2,3,2,2,1,2,2,1,2,3,2,2,3,10,4,2,9,3,2,3,,0,liaoning,tieling,0,2,NA,NA,NA,15,15,1,NA,1,2,2,1,1,NA,NA,10,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.58333333,49,21.8,38,53.81625413
91,3,1683,CT5n6,786,8-19-17 0:40,114.83.137.74,1,1,-3,2,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,2,11,22,4,2,5,3,2,3,,1,shanghai,shanghai,0,2,NA,NA,NA,60,80,1,NA,1,1,1,1,1,NA,NA,26,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.625,40,36.9,31,40.0279749
